,Datetime,Open,High,Low,Close,Volume,SMA_10,SMA_20,EMA_10,RSI,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,Momentum,Volatility,Future_Close,Target,Updown,return,rsi,ema_10,ema_30,volatility
379,2016-01-22 09:30:00+00:00,-1.3202277442586887,-1.331994727415019,-1.3279846043031198,-1.3293325032588876,0.0,7416.305,7408.925,7416.35582767314,62.25459151361662,22.230655859902072,24.00698348834264,7408.925,7435.5476753370785,7382.302324662922,7.300000000000182,7.6468748155898725,7422.9,0,0,0.010575828279633076,0.9745922688955441,-1.3451046447687387,-1.4097168998355971,-0.27627736164585154
380,2016-01-22 09:45:00+00:00,-1.3296818908615797,-1.3373798573484141,-1.3227201681347276,-1.3305266766749761,0.0,7417.6849999999995,7411.532499999999,7417.545677187114,61.64037854889592,21.324069686812436,23.4704007280366,7411.532499999999,7431.890513422837,7391.174486577162,13.799999999999272,7.444686770574608,7474.25,1,1,0.007889251630766522,0.9508040304713569,-1.3427338796592483,-1.4049690943837532,-0.27627736164585154
381,2016-01-25 03:45:00+00:00,-1.239917256800445,-1.2456331992239005,-1.25994425005125,-1.2283253351481422,0.0,7423.734999999999,7415.839999999999,7427.855554062184,75.45417844166349,24.467068329699032,23.66973424836909,7415.839999999999,7448.225646593222,7383.454353406776,60.5,19.19751213629207,7483.75,1,1,-0.0250392542586608,1.7276645592303639,-1.322191537042391,-1.3939097414915511,3.619550997746455
382,2016-01-25 04:00:00+00:00,-1.2285722808769761,-1.22010369435447,-1.2105777448495298,-1.2094175893934214,0.0,7431.275,7420.275,7438.018180596331,76.41582622187764,27.4085394222202,24.417495283139313,7420.275,7463.239128244238,7377.310871755762,75.39999999999964,26.062928653565855,7471.7,0,0,0.0009860789970658193,1.823955499418924,-1.3019425894864365,-1.3823395593863317,3.619550997746455
383,2016-01-25 04:15:00+00:00,-1.2106591609978141,-1.2237935056051308,-1.2246824606214493,-1.2334005721665149,0.0,7436.56,7423.82,7444.1421477606345,69.76495726495732,28.439509202148656,25.221898066941183,7423.82,7471.463449872855,7376.176550127145,52.849999999999454,28.50725833500385,7475.5,1,1,0.015911254852374507,1.4149741279153496,-1.2897406366224125,-1.3730688140119234,3.619550997746455
384,2016-01-25 04:30:00+00:00,-1.233349112844752,-1.2296772586805067,-1.216835470861015,-1.2258374738646263,0.0,7442.885,7427.139999999999,7449.843575440518,74.21590080233386,29.226285990385804,26.02277565163011,7427.139999999999,7479.486443100375,7374.793556899624,63.25,29.513208436615166,7468.95,0,0,0.004910329612346597,1.463209438699871,-1.2783805901131642,-1.3639064469018258,-0.27627736164585154
385,2016-01-25 04:45:00+00:00,-1.2265819342237358,-1.2371566058102226,-1.224086486715595,-1.23887386699025,0.0,7449.1449999999995,7430.38,7453.317470814969,69.85611510791347,28.987136340254438,26.615647789354977,7430.38,7484.7186980453225,7376.041301954678,62.599999999999454,27.471130806332877,7475.65,1,1,0.012014840242512474,1.240414711535929,-1.2714588829131839,-1.3561793476004986,-0.27627736164585154
386,2016-01-25 05:00:00+00:00,-1.2398177394677827,-1.2347632147287138,-1.2228945389038826,-1.225538930510605,0.0,7455.009999999999,7433.9400000000005,7457.377930666793,73.98431931575152,29.003903579151483,27.093298947314278,7433.9400000000005,7490.4132503048795,7377.4667496951215,58.649999999999636,26.070841524175158,7476.15,1,1,0.0029476754491977015,1.338388603067128,-1.2633684509449958,-1.3480872918659832,-0.27627736164585154
387,2016-01-25 05:15:00+00:00,-1.225885312895101,-1.2393505476349398,-1.212266337582787,-1.2245437859971988,0.0,7460.0650000000005,7437.1875,7460.7910341819215,71.98772064466569,28.726397528952475,27.41991866364192,7437.1875,7495.591689422529,7378.783310577471,50.54999999999927,24.593631176492195,7459.55,0,0,0.007164532657813302,1.3458517323288721,-1.2565678710113888,-1.3404528655143602,-0.27627736164585154
388,2016-01-25 05:30:00+00:00,-1.2242930355725086,-1.2363588087830535,-1.248124100918444,-1.2575825838422887,0.0,7463.19,7439.3825,7460.56539160339,66.85673556664295,26.857395381030074,27.30741400711955,7439.3825,7497.678191589448,7381.086808410551,31.25,21.952509347852587,7460.75,1,1,0.01894105428692376,0.7731673649587295,-1.257017461943784,-1.3354503486015166,-0.27627736164585154
389,2016-01-25 05:45:00+00:00,-1.2581289286775923,-1.2724591242624808,-1.2609375398943432,-1.255194237010114,0.0,7466.914999999999,7441.609999999999,7460.598956766409,70.0589970501473,25.182736770766496,26.88247855984894,7441.609999999999,7499.579589123567,7383.640410876431,37.25,17.09163294327252,7462.65,1,1,0.006703873782601486,0.7965491148698574,-1.2569505836398918,-1.3306159217656797,-0.27627736164585154
390,2016-01-25 06:00:00+00:00,-1.2548448566997468,-1.2674728928426702,-1.2430583227186693,-1.2514126878591705,0.0,7470.890000000001,7444.2875,7460.97187371797,67.99369333858868,23.73526650038002,26.253036147955157,7444.2875,7500.8646934244425,7387.710306575558,39.75,7.831411111727977,7458.65,0,0,0.006232023420901643,0.8354205414200792,-1.2562075497628207,-1.3258485262651363,-0.27627736164585154
391,2016-01-25 06:15:00+00:00,-1.2518593367198865,-1.2680712406130479,-1.2500113516203204,-1.2593738439664213,0.0,7469.33,7446.532499999999,7460.549714860157,63.51738241308763,22.01163290961631,25.40475550028739,7446.532499999999,7501.549418689639,7391.515581310359,-15.600000000000364,8.603429548784405,7463.9,1,1,0.01020426319346805,0.6907990623320674,-1.2570486977222994,-1.3219042144999478,-0.27627736164585154
392,2016-01-25 06:30:00+00:00,-1.2606168619941427,-1.2640822554771993,-1.2427603357657422,-1.2489248265756545,0.0,7467.345000000001,7449.31,7461.158857612855,64.26282051282027,20.8291663309883,24.489637666427576,7449.31,7501.759530628549,7396.8604693714515,-19.850000000000364,7.05783449640719,7464.15,1,1,0.003992917076842946,0.810391401041167,-1.2558349859311566,-1.3175377678069218,-0.27627736164585154
393,2016-01-25 06:45:00+00:00,-1.248873816740026,-1.2618883136524839,-1.2392838213149169,-1.2484272543189514,0.0,7466.589999999999,7451.575,7461.702701683245,66.90228690228676,19.68530600492977,23.528771334128017,7451.575,7502.372508227298,7400.777491772702,-7.550000000000182,6.94309409099818,7459.8,0,0,0.007339789644205054,0.8162251075957604,-1.2547513812131312,-1.31342080798765,-0.27627736164585154
394,2016-01-25 07:00:00+00:00,-1.248873816740026,-1.2619880382808786,-1.239879795220773,-1.2570850115855856,0.0,7465.0199999999995,7453.952500000001,7461.356755922656,64.87903225806484,18.21777662120985,22.466572391544382,7453.952500000001,7501.336668741951,7406.568331258051,-15.699999999999818,6.462937068891715,7455.2,0,0,0.010447143706078781,0.638172604378623,-1.2554406752199376,-1.3101300754217011,-0.27627736164585154
395,2016-01-25 07:15:00+00:00,-1.257830376679607,-1.2740547183168205,-1.2574610254435177,-1.266240341108925,0.0,7463.6449999999995,7456.3949999999995,7460.2373457549,37.6699029126211,16.49344133058912,21.271946179353332,7456.3949999999995,7498.14922953675,7414.640770463249,-13.75,6.976207581711092,7452.5,0,0,0.0105946239640784,0.45306118049372884,-1.2576710905268786,-1.3076444844894959,-0.27627736164585154
396,2016-01-25 07:30:00+00:00,-1.266289349955878,-1.2742541675736136,-1.2541831689613117,-1.2716141214813188,0.0,7461.33,7458.17,7458.830555617646,27.821149751596536,14.73912232704788,19.96538140889224,7458.17,7495.6748544225975,7420.665145577403,-23.149999999999636,6.364013408814638,7459.15,1,1,0.009306866807313761,0.34465363457109854,-1.2604741079964066,-1.3056672233992581,-0.27627736164585154
397,2016-01-25 07:45:00+00:00,-1.2716632859196262,-1.2713621533501238,-1.2554744457573317,-1.258378699453015,0.0,7459.629999999999,7459.847499999999,7458.888636414437,40.35357417371214,13.727172995760156,18.717739726265826,7459.847499999999,7494.07673458094,7425.618265419058,-17.0,3.662512798736734,7449.8,0,0,0.00309826613071899,0.5494783405562468,-1.2603583824992344,-1.302960492444792,-0.27627736164585154
398,2016-01-25 08:00:00+00:00,-1.2593231366695372,-1.2758497616279534,-1.2645133833294784,-1.276987901853713,0.0,7458.655000000001,7460.922500000001,7457.236157066358,31.7988668555236,12.032031234827627,17.380598027978188,7460.922500000001,7492.203526282082,7429.641473717919,-9.75,4.8055783558532,7421.9,0,0,0.013774826381284265,0.17430374271523746,-1.2636509336467285,-1.3016333935263598,-0.27627736164585154
399,2016-01-25 08:15:00+00:00,-1.2764401178874039,-1.2930023977121003,-1.3149725073586032,-1.3325169657017888,0.0,7454.7699999999995,7460.842500000001,7450.811401236111,24.415443175638273,8.341170524868176,15.572712527356186,7460.842500000001,7492.532018024557,7429.152981975444,-38.850000000000364,12.4875538037249,7434.95,1,1,0.0259342606213553,-0.6582996563020288,-1.2764522053877834,-1.303987594971845,-0.27627736164585154
400,2016-01-25 08:30:00+00:00,-1.3334635495027356,-1.317933554811153,-1.3155684812644575,-1.3065436939018824,0.0,7452.0,7461.4450000000015,7447.927510102272,29.298067141403607,6.395440105101443,13.737258042905239,7461.4450000000015,7490.440823655673,7432.44917634433,-27.699999999999818,13.57063823934443,7447.25,1,1,-0.0007506975136548685,-0.24188336823244566,-1.2821983341203465,-1.3045080616258977,-0.27627736164585154
401,2016-01-25 08:45:00+00:00,-1.307190973679965,-1.291805702171347,-1.3053375958806004,-1.2820631388720856,0.0,7450.860000000001,7460.095000000001,7447.804326447313,36.875567665758396,5.779321512918614,12.145670736907915,7460.095000000001,7489.0947441004555,7431.095255899547,-11.399999999999636,13.428013835131955,7442.0,0,0,-0.0004307785724777598,0.09911828947104903,-1.2824437765126873,-1.303409757052451,-0.27627736164585154
402,2016-01-25 09:00:00+00:00,-1.2828092271777722,-1.2915065282861573,-1.2971926191672372,-1.2925121562628523,0.0,7448.670000000001,7458.0075000000015,7446.748994365983,41.11392405063273,4.811942883568008,10.678925166239935,7458.0075000000015,7485.824179490764,7430.190820509239,-21.899999999999636,12.837882310691628,7438.25,0,0,0.010962072015576321,-0.04877001175184491,-1.2845465167735006,-1.3030589174932052,-0.27627736164585154
403,2016-01-25 09:15:00+00:00,-1.2922633737806632,-1.3062657732887974,-1.2991791988534231,-1.2999757401134,0.0,7446.08,7456.335000000001,7445.203722663076,38.89437314906212,3.7000428989358625,9.283148712779122,7456.335000000001,7484.702236475559,7427.9677635244425,-25.899999999999636,11.949737328626721,7435.7,0,0,0.009955424878266136,-0.15418571507264817,-1.2876254575932493,-1.3032140032118218,-0.27627736164585154
404,2016-01-25 09:30:00+00:00,-1.2998266910629765,-1.3110525554518149,-1.3015630944768477,-1.3050509771317729,0.0,7443.67,7454.344999999999,7443.475773087971,36.78273663560575,2.5833116528683604,7.94318130079697,7454.344999999999,7482.635334968477,7426.054665031522,-24.100000000000364,11.28711654945395,7436.4,1,1,0.009162889546481413,-0.227214892031829,-1.2910683825308202,-1.3036877209181652,-0.27627736164585154
405,2016-01-25 09:45:00+00:00,-1.305300144359387,-1.3108531061950217,-1.2940140916693408,-1.3036577748130043,0.0,7441.789999999999,7452.717499999999,7442.189268890158,38.72275722250376,1.7347807717296746,6.701501194983511,7452.717499999999,7481.21448552843,7424.220514471568,-18.800000000000182,10.70388818248695,7435.5,0,0,0.007056252369994374,-0.20383544086906277,-1.293631731281707,-1.3040406619712244,-0.27627736164585154
406,2016-01-27 03:45:00+00:00,-1.2286717982096385,-1.2425417357436175,-1.3095094132215916,-1.305449034937135,0.0,7440.089999999999,7450.709999999999,7440.973038182856,34.941675503711636,0.9784129215868234,5.556883540304174,7450.709999999999,7478.037691758345,7423.382308241653,-17.0,10.149542956369398,7422.8,0,0,0.008090820396429738,-0.2327985661339241,-1.2960550606961396,-1.304486822345985,-0.27627736164585154
407,2016-01-27 04:00:00+00:00,-1.3060962830206824,-1.322321438460586,-1.318647679778046,-1.3307257055776562,0.0,7436.455,7448.0425000000005,7437.668849422336,30.632318501171056,-0.6384383903086928,4.317819154181601,7448.0425000000005,7475.3295756952275,7420.755424304773,-36.349999999999454,9.010162472383776,7427.8,1,1,0.015713051703747934,-0.6154334417671525,-1.302638628900867,-1.3065409418973375,-0.27627736164585154
408,2016-01-27 04:15:00+00:00,-1.3320703068454678,-1.322520887717379,-1.3158664682173864,-1.3207742604435926,0.0,7434.255,7446.455,7435.87451316373,35.10242085661075,-1.499066188627694,3.1544420856197424,7446.455,7474.603887983966,7418.306112016034,-22.0,8.021272065983982,7440.55,1,1,0.0043398609943429865,-0.4238881225239108,-1.3062138287447451,-1.3078181503165496,-0.27627736164585154
409,2016-01-27 04:30:00+00:00,-1.3219195389139418,-1.2970911074763454,-1.3045429640061268,-1.2953980753517305,0.0,7436.120000000001,7445.4450000000015,7436.724601679414,43.660752920813614,-1.1391698347351848,2.295719701548757,7445.4450000000015,7472.874640134202,7418.015359865801,18.650000000000546,6.9223149628877305,7436.9,0,0,-0.0006325720135472983,0.016398589762187558,-1.3045200345553996,-1.3073697706027863,-0.27627736164585154
410,2016-01-27 04:45:00+00:00,-1.2957464804238337,-1.3113517293370027,-1.2940140916693408,-1.302662630299598,0.0,7436.315,7444.157499999999,7436.756492283156,43.304721030042764,-1.1353858556476553,1.6094985901094745,7444.157499999999,7470.585879383517,7417.729120616482,1.949999999999818,6.913153726442001,7432.0,0,0,0.009884870595975712,-0.10333512805183057,-1.3044564927967277,-1.307420721334278,-0.27627736164585154
411,2016-01-27 05:00:00+00:00,-1.3040064190347798,-1.3113517293370027,-1.2992785278377328,-1.3124150465309796,0.0,7434.789999999999,7442.825,7435.8916755044,38.16993464052303,-1.5103655204011375,0.9855257680073521,7442.825,7468.861179281453,7416.788820718547,-15.25,5.830132455220907,7443.85,1,1,0.010680870561611391,-0.26213335017985806,-1.3061796329258764,-1.3080998844661174,-0.27627736164585154
412,2016-01-27 05:15:00+00:00,-1.3130624963070232,-1.3049693531196456,-1.2973912771358564,-1.288830121563248,0.0,7434.975,7441.8225,7437.3386435945085,47.462686567164276,-0.8416417190483116,0.6200922705962194,7441.8225,7465.913281704937,7417.731718295064,1.8500000000003638,6.107111064695939,7440.6,0,0,-0.00010609438824737051,0.13554977127766094,-1.30329656122455,-1.30720803274413,-0.27627736164585154
413,2016-01-27 05:30:00+00:00,-1.2891783364681406,-1.3031743098085147,-1.2859684439402872,-1.2952985609003895,0.0,7435.209999999999,7440.6449999999995,7437.931617486416,60.09719222462239,-0.567380715494437,0.38259767337808814,7440.6449999999995,7462.321980271274,7418.968019728725,2.350000000000364,6.28962108034418,7436.4,0,0,0.009635240328751854,0.022973270331945343,-1.3021150657520035,-1.3067925715814925,-0.27627736164585154
414,2016-01-27 05:45:00+00:00,-1.2967416537504537,-1.3067643964307785,-1.2875577076892364,-1.3036577748130043,0.0,7435.280000000001,7439.475,7437.6531415797945,50.865671641790925,-0.6810807188003309,0.16986199494240434,7439.475,7459.240533531541,7419.70946646846,0.6999999999998181,6.299567886492843,7436.2,0,0,0.010243148243640473,-0.122132290998215,-1.3026699266444934,-1.3069451996885308,-0.27627736164585154
415,2016-01-27 06:00:00+00:00,-1.304304971032767,-1.3086591643703063,-1.2927228148733187,-1.3040558326183664,0.0,7435.26,7438.525,7437.388934019831,42.28890439637118,-0.7783547302933584,-0.01978135010474824,7438.525,7456.8846382259135,7420.165361774086,-0.1999999999998181,6.295933431887146,7445.3,1,1,0.007637985387594761,-0.12923821228059107,-1.3031963579767483,-1.3071137563125264,-0.27627736164585154
416,2016-01-27 06:15:00+00:00,-1.3055986963573725,-1.303074585180118,-1.2880543526107828,-1.2859442024743701,0.0,7436.240000000001,7438.165000000001,7438.827309652589,52.18543046357625,-0.11977049735651235,-0.03977917955510107,7438.165000000001,7455.631482187236,7420.698517812766,9.800000000000182,7.054462732584341,7463.85,1,1,0.0016235457805234355,0.2005215464487087,-1.3003304066741392,-1.3060986534476042,-0.27627736164585154
417,2016-01-27 06:30:00+00:00,-1.2868894378169151,-1.2614894151388976,-1.2689831876233968,-1.2490243410269937,0.0,7440.344999999999,7438.4,7443.376889715754,64.17497231450724,1.8773512862535426,0.3436469136066277,7438.4,7457.13564011512,7419.66435988488,41.05000000000018,9.781259007855903,7469.8,1,1,-0.00465682265318168,0.7390530486179793,-1.291265406814989,-1.3027583642437597,3.619550997746455
418,2016-01-27 06:45:00+00:00,-1.2502670593972938,-1.2431400835139952,-1.2322314634289562,-1.2371821213174585,0.0,7444.545,7439.4,7448.181091585617,68.19637139807904,3.8952973983541597,1.0539770105561341,7439.4,7462.357007873921,7416.442992126078,42.0,12.449351835019524,7469.5,0,0,0.0034911434355423365,0.8835660588536267,-1.2816930751560238,-1.2988667566939553,3.619550997746455
419,2016-01-27 07:00:00+00:00,-1.2376283581492196,-1.2409461416892795,-1.2229938678881922,-1.2377792080255026,0.0,7447.44,7441.780000000001,7452.0572567518675,67.73847802786707,5.407986832069582,1.9247789748588238,7441.780000000001,7466.868630261895,7416.691369738106,28.949999999999818,14.597789025925849,7468.4,0,0,0.0077131038910579165,0.8704240091193803,-1.2739698487926518,-1.2952648838363843,3.619550997746455
420,2016-01-27 07:15:00+00:00,-1.2387230488085001,-1.2547081404079559,-1.2341187141308325,-1.2399685259549973,0.0,7450.589999999999,7443.452499999999,7455.028664615164,67.5935828877,6.443763603989282,2.828575900684916,7443.452499999999,7470.966582040353,7415.938417959645,31.5,15.444754593241134,7463.5,0,0,0.008258075341290161,0.8193165478813936,-1.2680493437156364,-1.292037155076676,-0.27627736164585154
421,2016-01-27 07:30:00+00:00,-1.2416090514556999,-1.2573009807462578,-1.2437536256088353,-1.2497209421863789,0.0,7453.74,7444.264999999999,7456.568907412407,73.74562427071123,6.790953227528007,3.621051366053534,7444.264999999999,7473.175553527391,7415.354446472608,31.5,14.409560869278652,7451.95,0,0,0.010841263675941884,0.5903951354596596,-1.2649804229479589,-1.2896491664264256,-0.27627736164585154
422,2016-01-27 07:45:00+00:00,-1.2501675420646314,-1.26617647267352,-1.263619422470695,-1.2727087804460662,0.0,7454.55,7444.7625,7455.729106064697,63.089430894308485,6.0642105881051975,4.109683210463867,7444.7625,7473.85083868349,7415.6741613165095,8.099999999999454,14.014080221172128,7441.85,0,0,0.015302856809901786,0.10828938096110781,-1.2666537200419803,-1.2889037762002342,-0.27627736164585154
423,2016-01-27 08:00:00+00:00,-1.2736536325728665,-1.2824315871021017,-1.2795120599601828,-1.2928106996168736,0.0,7454.675,7444.942499999999,7453.205632234752,50.72544642857152,4.6200195106303,4.2117504704971545,7444.942499999999,7473.905439567972,7415.979560432026,1.25,13.880767069778532,7434.75,0,0,0.014201250470272316,-0.24909742321190673,-1.2716817203399036,-1.289508137992093,-0.27627736164585154
424,2016-01-27 08:15:00+00:00,-1.2930595124419586,-1.3099555845394562,-1.3136812305625811,-1.3069417517072446,0.0,7454.509999999999,7444.8949999999995,7449.850062737523,48.844707146695534,2.869499213342351,3.9433002190661943,7444.8949999999995,7473.924801384405,7415.865198615594,-1.6499999999996362,14.12971258655956,7450.1,1,1,0.012140181770490267,-0.4741435462421479,-1.2783676642286625,-1.2909885386525732,-0.27627736164585154
425,2016-01-27 08:30:00+00:00,-1.307887595008598,-1.2912073544009695,-1.2899416033126592,-1.2763908151456687,0.0,7455.9,7445.58,7449.895505876156,58.74396135265703,2.6898095306996765,3.692602081392891,7445.58,7474.411660229268,7416.748339770732,13.900000000000546,12.744105391247555,7442.25,0,0,-0.002396469521646387,0.06521506160387262,-1.278277119158661,-1.290395160612361,-0.27627736164585154
426,2016-01-27 08:45:00+00:00,-1.276738669885389,-1.2866200214947432,-1.2790154150386361,-1.2920145840061492,0.0,7455.594999999999,7445.9175000000005,7448.5054138986725,49.19597989949732,1.8921630895329145,3.332514283020896,7445.9175000000005,7474.408353102765,7417.4266468972355,-3.050000000000182,13.05859550899978,7449.0,1,1,0.01269530886897281,-0.18665608043995582,-1.2810468656858436,-1.2908517530718409,-0.27627736164585154
427,2016-01-27 09:00:00+00:00,-1.2929599951092963,-1.291307079029366,-1.2796113889444924,-1.2785801330751634,0.0,7454.110000000001,7447.227499999999,7448.595338644369,54.077669902912376,1.7841248454342349,3.022836395503564,7447.227499999999,7473.571269362175,7420.883730637823,-14.850000000000364,12.858369518242446,7443.55,0,0,0.003102630150540387,0.033523494096625396,-1.2808676913893706,-1.290408965111631,-0.27627736164585154
428,2016-01-27 09:15:00+00:00,-1.2785299818733047,-1.2846255289268191,-1.2719630571526757,-1.2894272082712923,0.0,7451.485000000001,7448.015000000001,7447.678004345393,53.42925659472446,1.2443897556649972,2.6671470675358506,7448.015000000001,7472.809589817289,7423.220410182714,-26.25,11.946502277556492,7437.95,0,0,0.01110339875228929,-0.1446758938443944,-1.2826954722340993,-1.290697126262824,-0.27627736164585154
429,2016-01-27 09:30:00+00:00,-1.2908701311233954,-1.2998833970714385,-1.290338919249896,-1.3005728268214443,0.0,7448.33,7447.884999999999,7445.909276282594,50.797993616051066,0.36061565677937324,2.205840785384555,7447.884999999999,7472.870913926327,7422.899086073671,-31.550000000000182,10.768193906175359,7431.35,0,0,0.01117126518274601,-0.3212161900601329,-1.286219647964066,-1.2916884101369366,-0.27627736164585154
430,2016-01-27 09:45:00+00:00,-1.3010208990549195,-1.3113517293370027,-1.301463765492538,-1.313708734398407,0.0,7444.625,7447.6075,7443.262135140304,43.49043397106872,-0.8624052543918879,1.5921915774292665,7447.6075,7473.222468382963,7421.9925316170375,-37.04999999999927,9.37983208810176,7441.75,1,1,0.011788318608255629,-0.519143057505575,-1.2914940543375883,-1.2934663314356747,-0.27627736164585154
431,2016-01-28 03:45:00+00:00,-1.3240094028998444,-1.3008806433554008,-1.3328517245342768,-1.2930097285195556,0.0,7442.45,7448.094999999999,7442.9872014784305,38.838383838383656,-0.9811549112419016,1.077522279695033,7448.094999999999,7472.814753447867,7423.375246552132,-21.75,6.637645164839084,7438.55,0,0,0.0008322430435423819,-0.14221051579564334,-1.2920418573373285,-1.2937892225710494,-0.27627736164585154
432,2016-01-28 04:00:00+00:00,-1.2941542031012412,-1.3087588889987027,-1.2986825539318767,-1.299378653405356,0.0,7441.109999999999,7447.829999999999,7442.180437573261,33.76623376623377,-1.3182817943998089,0.5983614648760647,7447.829999999999,7472.853134558941,7422.806865441057,-13.399999999999636,5.807361229114288,7435.1,0,0,0.009595754329389139,-0.24493053541361737,-1.2936493276060543,-1.2945036898859463,-0.27627736164585154
433,2016-01-28 04:15:00+00:00,-1.299727173730314,-1.3089583382554941,-1.2922261699517723,-1.3062451505478594,0.0,7440.435,7447.555,7440.893085287214,32.69617706237436,-1.8426030641749094,0.11016855906586986,7447.555,7473.029505315111,7422.080494684889,-6.75,6.096859391967093,7431.0,0,0,0.009747783517522616,-0.35624693645055955,-1.2962143661655865,-1.2956166897655472,-0.27627736164585154
434,2016-01-28 04:30:00+00:00,-1.3070914563473026,-1.3240167571433223,-1.3108006900176117,-1.3144053355577923,0.0,7440.06,7447.284999999999,7439.094342507719,31.738281250000114,-2.5594632833535798,-0.42375780941802005,7447.284999999999,7473.3645967840375,7421.20540321596,-3.75,6.581446987206997,7439.1,1,1,0.010155669650193735,-0.4875932263079468,-1.2997983459651226,-1.2971862807791996,-0.27627736164585154
435,2016-01-28 04:45:00+00:00,-1.315450912290911,-1.3140442943037012,-1.3023577263513213,-1.2982839944406086,0.0,7438.960000000001,7447.43,7439.095371142679,38.44696969696991,-2.445784386318337,-0.8281631247980834,7447.43,7473.281344258994,7421.5786557410065,-11.0,5.556367718500023,7442.05,1,1,0.002311501729309265,-0.16792294912675088,-1.2997962964186507,-1.2976107004464963,-0.27627736164585154
436,2016-01-28 05:00:00+00:00,-1.2988315177363563,-1.2993847739294575,-1.2819952845679152,-1.2924126418115114,0.0,7438.94,7447.267499999999,7439.632576389465,44.89690721649504,-2.0935199013320016,-1.0812344801048672,7447.267499999999,7473.21589565058,7421.319104349418,-0.1999999999998181,5.54355481626791,7440.0,0,0,0.005592328810246272,-0.056946210134272396,-1.298725919500598,-1.2976275496986043,-0.27627736164585154
437,2016-01-28 05:15:00+00:00,-1.2929599951092963,-1.3077616427147407,-1.2827899164423888,-1.2964927343164778,0.0,7438.039999999999,7446.075,7439.699380682289,48.960089938167314,-1.9572041948467813,-1.25642842305325,7446.075,7470.986052292362,7421.163947707638,-9.0,4.325621342762501,7441.65,1,1,0.008846302387212256,-0.13490871703180554,-1.2985928125112418,-1.2979075106911377,-0.27627736164585154
438,2016-01-28 05:30:00+00:00,-1.2974382750790867,-1.304371005349268,-1.2808033367562028,-1.2932087574222375,0.0,7437.85,7444.6675000000005,7440.054038740054,54.131736526945886,-1.6964758869753496,-1.34443791583767,7444.6675000000005,7466.979858506045,7422.355141493956,-1.9000000000005457,4.092133374722341,7438.65,0,0,0.006435308203407695,-0.06669702122914177,-1.297886159325881,-1.297956761878414,-0.27627736164585154
439,2016-01-28 05:45:00+00:00,-1.2938556511032557,-1.3098558599110597,-1.28567045698736,-1.2991796245026757,0.0,7437.92,7443.125,7439.798758969135,41.953619114546186,-1.7121847524667828,-1.4179872831634928,7443.125,7462.246316294625,7424.003683705375,0.6999999999998181,4.100013550230353,7438.3,0,0,0.009465006288253303,-0.19108375416688247,-1.2983948021138525,-1.2983894679438075,-0.27627736164585154
440,2016-01-28 06:00:00+00:00,-1.3002247603936241,-1.3139445696753047,-1.2891469714381854,-1.299876225662059,0.0,7438.615000000001,7441.62,7439.5262573383825,46.89709347996866,-1.7329004191342392,-1.4809699103576421,7441.62,7456.669895960373,7426.570104039627,6.949999999999818,3.3901859996287196,7431.55,0,0,0.007735801900817474,-0.20604937057648892,-1.298937759312119,-1.2988393645991612,-0.27627736164585154
441,2016-01-28 06:15:00+00:00,-1.3012199337202444,-1.31514126521606,-1.2967953032300004,-1.313310676593045,0.0,7437.594999999999,7440.022500000001,7438.076028731403,36.292223095050936,-2.2678440278441485,-1.6383447338549435,7440.022500000001,7451.6979567135795,7428.347043286422,-10.199999999999818,3.845953862446915,7428.05,0,0,0.01188793046595083,-0.48772387147960544,-1.3018273275657775,-1.300130158505506,-0.27627736164585154
442,2016-01-28 06:30:00+00:00,-1.313958152300981,-1.322820061602567,-1.3029537002571776,-1.3202766881868895,0.0,7436.545000000001,7438.827499999999,7436.253114416602,37.439222042139164,-2.940317293609951,-1.898739245805945,7438.827499999999,7450.252471495857,7427.402528504142,-10.5,4.856750742907115,7429.3,1,1,0.009756137196336917,-0.6241239862682855,-1.305459468945309,-1.3017887464887175,-0.27627736164585154
443,2016-01-28 06:45:00+00:00,-1.3209243655873217,-1.332493350557,-1.3114959929077776,-1.3177888269033735,0.0,7435.964999999999,7438.2,7434.988911795402,42.45858761987807,-3.333960823271809,-2.185783561299118,7438.2,7450.285484986767,7426.114515013232,-5.800000000000182,5.367911346433416,7433.4,1,1,0.006710148649396012,-0.554287816387023,-1.30797838199311,-1.303179231973063,-0.27627736164585154
444,2016-01-28 07:00:00+00:00,-1.3190335362667438,-1.3241164817717188,-1.3030530292414872,-1.3096286418934424,0.0,7436.205,7438.1325000000015,7434.7000187416925,51.86873290793011,-3.277311613483107,-2.404089171735916,7438.1325000000015,7450.313817662593,7425.9511823374105,2.399999999999636,5.171312427534293,7438.65,1,1,0.004884726249405135,-0.32650010368172,-1.3085539989632105,-1.3039516111385865,-0.27627736164585154
445,2016-01-28 07:15:00+00:00,-1.3094798723311905,-1.3129473233913425,-1.2990798698691153,-1.2991796245026757,0.0,7436.159999999999,7437.56,7435.418197152293,46.88128772635772,-2.7767766301603842,-2.4786266634208096,7437.56,7448.3724489653605,7426.74755103464,-0.4500000000007276,5.145213525517656,7436.4,0,0,0.004127825651732025,-0.053600845784909146,-1.3071230345443947,-1.3039975527355818,-0.27627736164585154
